data_dir,C',SB,VV,HH,N
2025-06-19--18h-37m-31s,21.0,29.0,35.0,35.0,120.0
2025-06-19--18h-37m-31s,30.0,36.0,26.0,28.0,120.0
2025-06-19--18h-37m-31s,25.0,39.0,26.0,30.0,120.0
2025-06-19--18h-37m-31s,22.0,44.0,30.0,24.0,120.0
2025-06-19--18h-37m-31s,19.0,27.0,39.0,35.0,120.0
2025-06-19--18h-37m-31s,33.0,29.0,31.0,27.0,120.0
2025-06-19--18h-37m-31s,27.0,33.0,29.0,31.0,120.0
2025-06-19--18h-37m-31s,24.0,30.0,39.0,27.0,120.0
2025-06-19--18h-37m-31s,26.0,37.0,27.0,30.0,120.0
2025-06-19--18h-37m-31s,32.0,32.0,26.0,30.0,120.0
2025-06-19--18h-37m-31s,24.0,29.0,38.0,29.0,120.0
2025-06-19--18h-37m-31s,31.0,33.0,25.0,31.0,120.0
2025-06-19--18h-37m-31s,29.0,27.0,33.0,31.0,120.0
2025-06-19--18h-37m-31s,28.0,25.0,31.0,36.0,120.0
2025-06-19--18h-37m-31s,21.0,25.0,36.0,38.0,120.0
2025-06-19--18h-37m-31s,25.0,36.0,28.0,31.0,120.0
2025-06-19--18h-37m-31s,34.0,30.0,21.0,35.0,120.0
2025-06-19--18h-37m-31s,37.0,26.0,28.0,29.0,120.0
2025-06-19--18h-37m-31s,22.0,24.0,33.0,41.0,120.0
2025-06-19--18h-37m-31s,22.0,31.0,33.0,34.0,120.0
2025-06-19--18h-37m-31s,26.0,32.0,33.0,29.0,120.0
2025-06-19--18h-37m-31s,24.0,35.0,34.0,27.0,120.0
2025-06-19--18h-37m-31s,34.0,29.0,30.0,27.0,120.0
2025-06-19--18h-37m-31s,18.0,31.0,34.0,37.0,120.0
2025-06-19--18h-37m-31s,21.0,21.0,39.0,39.0,120.0
2025-06-19--18h-37m-31s,25.0,28.0,30.0,37.0,120.0
2025-06-19--18h-37m-31s,29.0,29.0,33.0,29.0,120.0
2025-06-19--18h-37m-31s,35.0,35.0,27.0,23.0,120.0
2025-06-19--18h-37m-31s,28.0,33.0,24.0,35.0,120.0
2025-06-19--18h-37m-31s,38.0,31.0,27.0,24.0,120.0
2025-06-19--18h-37m-31s,31.0,40.0,21.0,28.0,120.0
2025-06-19--18h-37m-31s,20.0,29.0,35.0,36.0,120.0
2025-06-19--18h-37m-31s,33.0,24.0,28.0,35.0,120.0
2025-06-19--18h-37m-31s,27.0,33.0,29.0,31.0,120.0
2025-06-19--18h-37m-31s,31.0,28.0,32.0,29.0,120.0
2025-06-19--18h-37m-31s,33.0,35.0,28.0,24.0,120.0
2025-06-19--18h-37m-31s,30.0,30.0,30.0,30.0,120.0
2025-06-19--18h-37m-31s,29.0,37.0,25.0,29.0,120.0
2025-06-19--18h-37m-31s,24.0,34.0,31.0,31.0,120.0
2025-06-19--18h-37m-31s,27.0,31.0,32.0,30.0,120.0
2025-06-19--18h-37m-31s,25.0,35.0,30.0,30.0,120.0
2025-06-19--18h-37m-31s,32.0,37.0,31.0,20.0,120.0
2025-06-19--18h-37m-31s,22.0,32.0,27.0,39.0,120.0
2025-06-19--18h-37m-31s,24.0,36.0,34.0,26.0,120.0
2025-06-19--18h-37m-31s,25.0,30.0,25.0,40.0,120.0
2025-06-19--18h-37m-31s,21.0,32.0,31.0,36.0,120.0
2025-06-19--18h-37m-31s,26.0,40.0,28.0,26.0,120.0
2025-06-19--18h-37m-31s,23.0,21.0,35.0,41.0,120.0
2025-06-19--18h-37m-31s,14.0,39.0,32.0,35.0,120.0
2025-06-19--18h-37m-31s,29.0,30.0,25.0,36.0,120.0
2025-06-19--18h-37m-31s,20.0,31.0,38.0,31.0,120.0
2025-06-19--18h-37m-31s,30.0,34.0,31.0,25.0,120.0
2025-06-19--18h-37m-31s,27.0,32.0,29.0,32.0,120.0
2025-06-19--18h-37m-31s,27.0,29.0,29.0,35.0,120.0
2025-06-19--18h-37m-31s,26.0,29.0,31.0,34.0,120.0
2025-06-19--18h-37m-31s,21.0,23.0,37.0,39.0,120.0
2025-06-19--18h-37m-31s,32.0,33.0,28.0,27.0,120.0
2025-06-19--18h-37m-31s,30.0,30.0,35.0,25.0,120.0
2025-06-19--18h-37m-31s,23.0,35.0,26.0,36.0,120.0
2025-06-19--18h-37m-31s,18.0,34.0,40.0,28.0,120.0
2025-06-19--18h-37m-31s,28.0,34.0,25.0,33.0,120.0
2025-06-19--18h-37m-31s,33.0,28.0,32.0,27.0,120.0
2025-06-19--18h-37m-31s,35.0,28.0,28.0,29.0,120.0
2025-06-19--18h-37m-31s,23.0,36.0,34.0,27.0,120.0
2025-06-19--18h-37m-31s,26.0,26.0,33.0,35.0,120.0
2025-06-19--18h-37m-31s,21.0,32.0,39.0,28.0,120.0
2025-06-19--18h-37m-31s,35.0,29.0,27.0,29.0,120.0
2025-06-19--18h-37m-31s,27.0,33.0,26.0,34.0,120.0
2025-06-19--18h-37m-31s,27.0,28.0,26.0,39.0,120.0
2025-06-19--18h-37m-31s,24.0,29.0,29.0,38.0,120.0
2025-06-19--18h-37m-31s,28.0,34.0,23.0,35.0,120.0
2025-06-19--18h-37m-31s,25.0,31.0,31.0,33.0,120.0
2025-06-19--18h-37m-31s,31.0,24.0,34.0,31.0,120.0
2025-06-19--18h-37m-31s,30.0,28.0,34.0,28.0,120.0
2025-06-19--18h-37m-31s,23.0,39.0,27.0,31.0,120.0
2025-06-19--18h-37m-31s,27.0,29.0,34.0,30.0,120.0
2025-06-19--18h-37m-31s,28.0,29.0,35.0,28.0,120.0
2025-06-19--18h-37m-31s,24.0,35.0,33.0,28.0,120.0
2025-06-19--18h-37m-31s,21.0,32.0,29.0,38.0,120.0
2025-06-19--18h-37m-31s,20.0,37.0,30.0,33.0,120.0
2025-06-19--18h-37m-31s,25.0,36.0,25.0,34.0,120.0
2025-06-19--18h-37m-31s,35.0,28.0,22.0,35.0,120.0
2025-06-19--18h-37m-31s,24.0,39.0,31.0,26.0,120.0
2025-06-19--18h-37m-31s,27.0,38.0,27.0,28.0,120.0
2025-06-19--18h-37m-31s,25.0,33.0,32.0,30.0,120.0
2025-06-19--18h-37m-31s,28.0,37.0,26.0,29.0,120.0
2025-06-19--18h-37m-31s,26.0,26.0,30.0,38.0,120.0
2025-06-19--18h-37m-31s,25.0,29.0,37.0,29.0,120.0
2025-06-19--18h-37m-31s,35.0,30.0,29.0,26.0,120.0
2025-06-19--18h-37m-31s,18.0,36.0,31.0,35.0,120.0
2025-06-19--18h-37m-31s,30.0,33.0,27.0,30.0,120.0
2025-06-19--18h-37m-31s,27.0,33.0,28.0,32.0,120.0
2025-06-19--18h-37m-31s,32.0,28.0,39.0,21.0,120.0
2025-06-19--18h-37m-31s,22.0,32.0,30.0,36.0,120.0
2025-06-19--18h-37m-31s,37.0,28.0,29.0,26.0,120.0
2025-06-19--18h-37m-31s,22.0,35.0,33.0,30.0,120.0
2025-06-19--18h-37m-31s,24.0,28.0,31.0,37.0,120.0
2025-06-19--18h-37m-31s,32.0,31.0,24.0,33.0,120.0
2025-06-19--18h-37m-31s,26.0,29.0,21.0,44.0,120.0
2025-06-19--18h-37m-31s,35.0,27.0,33.0,25.0,120.0
2025-06-19--18h-37m-31s,30.0,33.0,25.0,32.0,120.0
2025-06-19--18h-37m-31s,22.0,34.0,32.0,32.0,120.0
2025-06-19--18h-37m-31s,23.0,43.0,26.0,28.0,120.0
2025-06-19--18h-37m-31s,29.0,31.0,33.0,27.0,120.0
2025-06-19--18h-37m-31s,31.0,36.0,25.0,28.0,120.0
2025-06-19--18h-37m-31s,31.0,30.0,29.0,30.0,120.0
2025-06-19--18h-37m-31s,20.0,34.0,34.0,32.0,120.0
2025-06-19--18h-37m-31s,26.0,31.0,30.0,33.0,120.0
2025-06-19--18h-37m-31s,25.0,38.0,31.0,26.0,120.0
2025-06-19--18h-37m-31s,19.0,33.0,31.0,37.0,120.0
2025-06-19--18h-37m-31s,27.0,30.0,38.0,25.0,120.0
2025-06-19--18h-37m-31s,28.0,26.0,34.0,32.0,120.0
