data_dir,C',SB,VV,HH,N
2025-06-18--18h-27m-04s,3.0,7.0,188.0,2.0,200.0
2025-06-18--18h-27m-04s,7.0,4.0,189.0,0.0,200.0
2025-06-18--18h-27m-04s,9.0,6.0,185.0,0.0,200.0
2025-06-18--18h-27m-04s,5.0,8.0,187.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,3.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,8.0,189.0,0.0,200.0
2025-06-18--18h-27m-04s,8.0,4.0,188.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,5.0,192.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,4.0,192.0,0.0,200.0
2025-06-18--18h-27m-04s,7.0,6.0,187.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,3.0,191.0,2.0,200.0
2025-06-18--18h-27m-04s,4.0,6.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,5.0,191.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,4.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,7.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,1.0,3.0,196.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,5.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,7.0,189.0,0.0,200.0
2025-06-18--18h-27m-04s,5.0,5.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,3.0,192.0,1.0,200.0
2025-06-18--18h-27m-04s,3.0,5.0,192.0,0.0,200.0
2025-06-18--18h-27m-04s,7.0,6.0,186.0,1.0,200.0
2025-06-18--18h-27m-04s,3.0,7.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,1.0,6.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,8.0,10.0,182.0,0.0,200.0
2025-06-18--18h-27m-04s,10.0,7.0,183.0,0.0,200.0
2025-06-18--18h-27m-04s,5.0,4.0,191.0,0.0,200.0
2025-06-18--18h-27m-04s,8.0,6.0,186.0,0.0,200.0
2025-06-18--18h-27m-04s,6.0,7.0,187.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,6.0,192.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,3.0,192.0,2.0,200.0
2025-06-18--18h-27m-04s,6.0,4.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,9.0,3.0,188.0,0.0,200.0
2025-06-18--18h-27m-04s,6.0,8.0,186.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,6.0,191.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,5.0,190.0,1.0,200.0
2025-06-18--18h-27m-04s,6.0,6.0,188.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,5.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,7.0,191.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,3.0,195.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,11.0,186.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,5.0,191.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,0.0,197.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,0.0,198.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,4.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,6.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,4.0,192.0,1.0,200.0
2025-06-18--18h-27m-04s,7.0,3.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,3.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,6.0,5.0,189.0,0.0,200.0
2025-06-18--18h-27m-04s,7.0,2.0,191.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,4.0,192.0,1.0,200.0
2025-06-18--18h-27m-04s,3.0,7.0,189.0,1.0,200.0
2025-06-18--18h-27m-04s,6.0,6.0,188.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,0.0,196.0,0.0,200.0
2025-06-18--18h-27m-04s,11.0,2.0,187.0,0.0,200.0
2025-06-18--18h-27m-04s,6.0,4.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,4.0,192.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,4.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,2.0,196.0,0.0,200.0
2025-06-18--18h-27m-04s,5.0,4.0,191.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,5.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,3.0,193.0,1.0,200.0
2025-06-18--18h-27m-04s,4.0,3.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,5.0,4.0,191.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,5.0,192.0,0.0,200.0
2025-06-18--18h-27m-04s,1.0,3.0,196.0,0.0,200.0
2025-06-18--18h-27m-04s,6.0,5.0,189.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,1.0,196.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,6.0,192.0,0.0,200.0
2025-06-18--18h-27m-04s,8.0,5.0,187.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,1.0,196.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,2.0,196.0,0.0,200.0
2025-06-18--18h-27m-04s,6.0,4.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,5.0,2.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,8.0,5.0,187.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,4.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,13.0,6.0,181.0,0.0,200.0
2025-06-18--18h-27m-04s,5.0,6.0,189.0,0.0,200.0
2025-06-18--18h-27m-04s,8.0,3.0,189.0,0.0,200.0
2025-06-18--18h-27m-04s,3.0,4.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,5.0,5.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,6.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,6.0,7.0,187.0,0.0,200.0
2025-06-18--18h-27m-04s,1.0,2.0,197.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,5.0,193.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,8.0,188.0,0.0,200.0
2025-06-18--18h-27m-04s,2.0,4.0,194.0,0.0,200.0
2025-06-18--18h-27m-04s,6.0,7.0,187.0,0.0,200.0
2025-06-18--18h-27m-04s,1.0,3.0,196.0,0.0,200.0
2025-06-18--18h-27m-04s,10.0,4.0,186.0,0.0,200.0
2025-06-18--18h-27m-04s,9.0,5.0,186.0,0.0,200.0
2025-06-18--18h-27m-04s,6.0,7.0,187.0,0.0,200.0
2025-06-18--18h-27m-04s,9.0,8.0,183.0,0.0,200.0
2025-06-18--18h-27m-04s,6.0,7.0,187.0,0.0,200.0
2025-06-18--18h-27m-04s,4.0,6.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,8.0,5.0,187.0,0.0,200.0
2025-06-18--18h-27m-04s,7.0,4.0,189.0,0.0,200.0
2025-06-18--18h-27m-04s,5.0,7.0,188.0,0.0,200.0
2025-06-18--18h-27m-04s,6.0,5.0,189.0,0.0,200.0
2025-06-18--18h-27m-04s,1.0,4.0,195.0,0.0,200.0
2025-06-18--18h-27m-04s,5.0,5.0,190.0,0.0,200.0
2025-06-18--18h-27m-04s,5.0,7.0,188.0,0.0,200.0
