data_dir,C,DB_H,DB_V,SB,N
2025-05-30--19h-16m-29s,2.5,0.0,158.0,0.5,161.0
2025-05-30--19h-16m-29s,2.5,0.0,158.0,0.0,160.5
2025-05-30--19h-16m-29s,3.5,0.0,156.0,0.5,160.0
2025-05-30--19h-16m-29s,3.5,0.0,156.0,0.0,159.5
2025-05-30--19h-16m-29s,2.5,0.0,158.0,0.0,160.5
2025-05-30--19h-16m-29s,5.5,0.0,156.0,0.0,161.5
2025-05-30--19h-16m-29s,2.0,0.0,159.0,0.5,161.5
2025-05-30--19h-16m-29s,2.0,0.0,157.0,1.0,160.0
2025-05-30--19h-16m-29s,5.5,0.0,155.0,0.0,160.5
2025-05-30--19h-16m-29s,2.0,0.0,156.0,0.0,158.0
2025-05-30--19h-16m-29s,2.0,0.0,156.0,0.0,158.0
2025-05-30--19h-16m-29s,3.0,0.0,157.0,0.5,160.5
2025-05-30--19h-16m-29s,1.5,0.0,156.0,0.5,158.0
2025-05-30--19h-16m-29s,1.5,0.0,158.0,0.0,159.5
2025-05-30--19h-16m-29s,0.0,0.0,158.0,0.0,158.0
2025-05-30--19h-16m-29s,3.0,0.0,155.0,0.5,158.5
2025-05-30--19h-16m-29s,0.5,0.0,160.0,0.0,160.5
2025-05-30--19h-16m-29s,4.0,0.0,153.0,0.5,157.5
2025-05-30--19h-16m-29s,5.0,0.0,155.0,0.0,160.0
2025-05-30--19h-16m-29s,2.5,0.0,158.0,0.5,161.0
2025-05-30--19h-16m-29s,3.5,0.0,155.0,0.5,159.0
