data_dir,C,DB_H,DB_V,SB,N
2025-05-31--13h-05m-35s,0.0,72.0,0.0,7.0,79.0
2025-05-31--13h-05m-35s,2.0,76.0,0.0,1.5,79.5
2025-05-31--13h-05m-35s,1.0,74.0,0.0,4.0,79.0
2025-05-31--13h-05m-35s,1.5,75.0,0.0,3.0,79.5
2025-05-31--13h-05m-35s,1.5,77.0,0.0,2.5,81.0
2025-05-31--13h-05m-35s,1.5,73.0,0.0,4.0,78.5
2025-05-31--13h-05m-35s,1.0,76.0,0.0,4.5,81.5
2025-05-31--13h-05m-35s,2.5,76.0,0.0,3.0,81.5
2025-05-31--13h-05m-35s,2.0,75.0,0.0,2.0,79.0
2025-05-31--13h-05m-35s,2.0,73.0,0.0,5.0,80.0
2025-05-31--13h-05m-35s,1.0,74.0,0.0,3.5,78.5
2025-05-31--13h-05m-35s,0.5,78.0,0.0,2.0,80.5
2025-05-31--13h-05m-35s,1.5,77.0,0.0,2.5,81.0
2025-05-31--13h-05m-35s,1.0,71.0,1.0,6.5,79.5
2025-05-31--13h-05m-35s,1.0,77.0,0.0,1.0,79.0
2025-05-31--13h-05m-35s,1.0,75.0,0.0,2.5,78.5
2025-05-31--13h-05m-35s,1.0,74.0,0.0,4.0,79.0
2025-05-31--13h-05m-35s,3.0,75.0,0.0,0.5,78.5
2025-05-31--13h-05m-35s,2.5,73.0,1.0,3.5,80.0
2025-05-31--13h-05m-35s,2.5,75.0,0.0,3.5,81.0
2025-05-31--13h-05m-35s,1.0,78.0,0.0,2.0,81.0
2025-05-31--13h-05m-35s,1.5,74.0,0.0,5.5,81.0
2025-05-31--13h-05m-35s,0.5,74.0,0.0,4.0,78.5
2025-05-31--13h-05m-35s,3.5,74.0,0.0,2.0,79.5
2025-05-31--13h-05m-35s,1.0,77.0,0.0,2.5,80.5
2025-05-31--13h-05m-35s,3.5,76.0,0.0,0.5,80.0
2025-05-31--13h-05m-35s,1.0,76.0,0.0,2.5,79.5
2025-05-31--13h-05m-35s,0.5,77.0,0.0,1.5,79.0
2025-05-31--13h-05m-35s,1.0,76.0,0.0,2.5,79.5
2025-05-31--13h-05m-35s,2.0,74.0,0.0,3.5,79.5
2025-05-31--13h-05m-35s,1.5,76.0,0.0,3.0,80.5
2025-05-31--13h-05m-35s,2.5,73.0,0.0,4.5,80.0
2025-05-31--13h-05m-35s,2.0,74.0,0.0,2.0,78.0
2025-05-31--13h-05m-35s,1.0,77.0,0.0,2.0,80.0
2025-05-31--13h-05m-35s,1.0,77.0,0.0,2.0,80.0
2025-05-31--13h-05m-35s,0.5,75.0,0.0,5.0,80.5
2025-05-31--13h-05m-35s,3.0,74.0,0.0,2.5,79.5
2025-05-31--13h-05m-35s,2.5,75.0,0.0,2.5,80.0
2025-05-31--13h-05m-35s,1.5,74.0,0.0,4.0,79.5
2025-05-31--13h-05m-35s,1.0,77.0,0.0,3.0,81.0
2025-05-31--13h-05m-35s,1.0,76.0,0.0,2.5,79.5
2025-05-31--13h-05m-35s,0.5,75.0,0.0,4.0,79.5
2025-05-31--13h-05m-35s,1.0,75.0,0.0,3.0,79.0
2025-05-31--13h-05m-35s,2.5,76.0,0.0,1.5,80.0
2025-05-31--13h-05m-35s,3.0,75.0,0.0,1.5,79.5
2025-05-31--13h-05m-35s,2.0,76.0,0.0,1.5,79.5
2025-05-31--13h-05m-35s,1.0,77.0,0.0,1.5,79.5
2025-05-31--13h-05m-35s,1.5,77.0,0.0,2.0,80.5
2025-05-31--13h-05m-35s,1.0,75.0,0.0,2.5,78.5
2025-05-31--13h-05m-35s,1.0,77.0,0.0,1.5,79.5
2025-05-31--13h-05m-35s,1.5,75.0,0.0,3.5,80.0
2025-05-31--13h-05m-35s,1.0,75.0,0.0,3.5,79.5
2025-05-31--13h-05m-35s,1.0,78.0,0.0,0.0,79.0
2025-05-31--13h-05m-35s,1.0,79.0,0.0,1.5,81.5
2025-05-31--13h-05m-35s,1.0,78.0,0.0,2.5,81.5
2025-05-31--13h-05m-35s,3.0,73.0,0.0,3.0,79.0
2025-05-31--13h-05m-35s,4.5,70.0,0.0,4.0,78.5
2025-05-31--13h-05m-35s,2.0,76.0,0.0,3.5,81.5
2025-05-31--13h-05m-35s,1.0,74.0,0.0,4.0,79.0
2025-05-31--13h-05m-35s,3.0,73.0,0.0,2.5,78.5
2025-05-31--13h-05m-35s,2.5,77.0,0.0,2.0,81.5
2025-05-31--13h-05m-35s,1.5,75.0,0.0,2.5,79.0
2025-05-31--13h-05m-35s,0.0,77.0,0.0,1.5,78.5
2025-05-31--13h-05m-35s,2.0,77.0,0.0,2.5,81.5
2025-05-31--13h-05m-35s,1.5,75.0,0.0,3.0,79.5
2025-05-31--13h-05m-35s,4.0,75.0,0.0,2.0,81.0
2025-05-31--13h-05m-35s,1.0,78.0,0.0,2.0,81.0
2025-05-31--13h-05m-35s,2.0,73.0,0.0,4.0,79.0
2025-05-31--13h-05m-35s,3.5,71.0,0.0,5.5,80.0
2025-05-31--13h-05m-35s,3.0,76.0,0.0,0.5,79.5
2025-05-31--13h-05m-35s,0.5,74.0,0.0,5.0,79.5
2025-05-31--13h-05m-35s,2.5,74.0,0.0,3.0,79.5
2025-05-31--13h-05m-35s,0.0,74.0,0.0,4.0,78.0
2025-05-31--13h-05m-35s,1.0,77.0,0.0,2.5,80.5
2025-05-31--13h-05m-35s,0.5,78.0,0.0,1.5,80.0
2025-05-31--13h-05m-35s,0.5,75.0,0.0,5.0,80.5
2025-05-31--13h-05m-35s,1.0,74.0,0.0,4.5,79.5
2025-05-31--13h-05m-35s,3.0,74.0,0.0,4.0,81.0
2025-05-31--13h-05m-35s,1.5,74.0,0.0,2.5,78.0
2025-05-31--13h-05m-35s,0.5,79.0,0.0,2.0,81.5
2025-05-31--13h-05m-35s,2.0,74.0,1.0,3.0,80.0
2025-05-31--13h-05m-35s,3.0,73.0,0.0,2.0,78.0
2025-05-31--13h-05m-35s,3.0,74.0,0.0,2.5,79.5
2025-05-31--13h-05m-35s,0.0,77.0,0.0,3.0,80.0
2025-05-31--13h-05m-35s,0.5,75.0,0.0,3.5,79.0
2025-05-31--13h-05m-35s,1.5,74.0,0.0,4.0,79.5
2025-05-31--13h-05m-35s,2.0,73.0,0.0,4.0,79.0
2025-05-31--13h-05m-35s,2.5,78.0,0.0,1.0,81.5
2025-05-31--13h-05m-35s,1.0,75.0,0.0,2.5,78.5
2025-05-31--13h-05m-35s,1.5,77.0,0.0,2.0,80.5
2025-05-31--13h-05m-35s,2.5,76.0,0.0,3.0,81.5
2025-05-31--13h-05m-35s,0.5,74.0,0.0,5.0,79.5
2025-05-31--13h-05m-35s,3.0,74.0,0.0,3.0,80.0
2025-05-31--13h-05m-35s,1.0,77.0,0.0,2.0,80.0
2025-05-31--13h-05m-35s,2.0,74.0,0.0,3.5,79.5
2025-05-31--13h-05m-35s,2.5,76.0,0.0,2.0,80.5
