data_dir,C,DB_H,DB_V,SB,N
2025-06-18--18h-21m-51s,22.0,1.0,10.0,7.0,40.0
2025-06-18--18h-21m-51s,15.0,1.0,10.0,14.0,40.0
2025-06-18--18h-21m-51s,25.0,0.0,6.0,9.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,16.0,4.0,40.0
2025-06-18--18h-21m-51s,15.0,0.0,15.0,10.0,40.0
2025-06-18--18h-21m-51s,22.0,0.0,10.0,8.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,13.0,7.0,40.0
2025-06-18--18h-21m-51s,22.0,0.0,9.0,9.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,11.0,9.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,11.0,6.0,40.0
2025-06-18--18h-21m-51s,19.0,0.0,12.0,9.0,40.0
2025-06-18--18h-21m-51s,23.0,3.0,9.0,5.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,13.0,7.0,40.0
2025-06-18--18h-21m-51s,23.0,0.0,12.0,5.0,40.0
2025-06-18--18h-21m-51s,22.0,2.0,10.0,6.0,40.0
2025-06-18--18h-21m-51s,17.0,1.0,11.0,11.0,40.0
2025-06-18--18h-21m-51s,21.0,3.0,11.0,5.0,40.0
2025-06-18--18h-21m-51s,23.0,1.0,9.0,7.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,11.0,7.0,40.0
2025-06-18--18h-21m-51s,17.0,0.0,13.0,10.0,40.0
2025-06-18--18h-21m-51s,18.0,1.0,12.0,9.0,40.0
2025-06-18--18h-21m-51s,15.0,1.0,16.0,8.0,40.0
2025-06-18--18h-21m-51s,24.0,0.0,8.0,8.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,15.0,5.0,40.0
2025-06-18--18h-21m-51s,23.0,0.0,10.0,7.0,40.0
2025-06-18--18h-21m-51s,18.0,1.0,10.0,11.0,40.0
2025-06-18--18h-21m-51s,18.0,0.0,18.0,4.0,40.0
2025-06-18--18h-21m-51s,22.0,0.0,11.0,7.0,40.0
2025-06-18--18h-21m-51s,24.0,3.0,7.0,6.0,40.0
2025-06-18--18h-21m-51s,17.0,0.0,14.0,9.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,13.0,7.0,40.0
2025-06-18--18h-21m-51s,24.0,0.0,11.0,5.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,13.0,5.0,40.0
2025-06-18--18h-21m-51s,23.0,1.0,7.0,9.0,40.0
2025-06-18--18h-21m-51s,24.0,1.0,5.0,10.0,40.0
2025-06-18--18h-21m-51s,23.0,1.0,9.0,7.0,40.0
2025-06-18--18h-21m-51s,24.0,2.0,8.0,6.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,7.0,10.0,40.0
2025-06-18--18h-21m-51s,23.0,0.0,12.0,5.0,40.0
2025-06-18--18h-21m-51s,16.0,3.0,11.0,10.0,40.0
2025-06-18--18h-21m-51s,20.0,0.0,11.0,9.0,40.0
2025-06-18--18h-21m-51s,13.0,2.0,19.0,6.0,40.0
2025-06-18--18h-21m-51s,19.0,3.0,6.0,12.0,40.0
2025-06-18--18h-21m-51s,27.0,0.0,7.0,6.0,40.0
2025-06-18--18h-21m-51s,19.0,5.0,12.0,4.0,40.0
2025-06-18--18h-21m-51s,19.0,0.0,11.0,10.0,40.0
2025-06-18--18h-21m-51s,26.0,1.0,4.0,9.0,40.0
2025-06-18--18h-21m-51s,23.0,0.0,7.0,10.0,40.0
2025-06-18--18h-21m-51s,19.0,2.0,8.0,11.0,40.0
2025-06-18--18h-21m-51s,13.0,1.0,17.0,9.0,40.0
2025-06-18--18h-21m-51s,21.0,2.0,7.0,10.0,40.0
2025-06-18--18h-21m-51s,19.0,3.0,9.0,9.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,12.0,8.0,40.0
2025-06-18--18h-21m-51s,22.0,2.0,10.0,6.0,40.0
2025-06-18--18h-21m-51s,21.0,1.0,11.0,7.0,40.0
2025-06-18--18h-21m-51s,17.0,2.0,14.0,7.0,40.0
2025-06-18--18h-21m-51s,12.0,2.0,14.0,12.0,40.0
2025-06-18--18h-21m-51s,21.0,1.0,12.0,6.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,10.0,10.0,40.0
2025-06-18--18h-21m-51s,23.0,5.0,5.0,7.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,11.0,6.0,40.0
2025-06-18--18h-21m-51s,16.0,1.0,10.0,13.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,7.0,13.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,10.0,8.0,40.0
2025-06-18--18h-21m-51s,28.0,2.0,6.0,4.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,10.0,7.0,40.0
2025-06-18--18h-21m-51s,25.0,0.0,10.0,5.0,40.0
2025-06-18--18h-21m-51s,22.0,0.0,11.0,7.0,40.0
2025-06-18--18h-21m-51s,24.0,2.0,12.0,2.0,40.0
2025-06-18--18h-21m-51s,18.0,1.0,11.0,10.0,40.0
2025-06-18--18h-21m-51s,21.0,3.0,8.0,8.0,40.0
2025-06-18--18h-21m-51s,17.0,2.0,11.0,10.0,40.0
2025-06-18--18h-21m-51s,13.0,0.0,16.0,11.0,40.0
2025-06-18--18h-21m-51s,17.0,2.0,11.0,10.0,40.0
2025-06-18--18h-21m-51s,16.0,0.0,18.0,6.0,40.0
2025-06-18--18h-21m-51s,16.0,2.0,10.0,12.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,12.0,8.0,40.0
2025-06-18--18h-21m-51s,22.0,0.0,9.0,9.0,40.0
2025-06-18--18h-21m-51s,18.0,3.0,15.0,4.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,13.0,7.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,15.0,5.0,40.0
2025-06-18--18h-21m-51s,25.0,1.0,9.0,5.0,40.0
2025-06-18--18h-21m-51s,15.0,3.0,10.0,12.0,40.0
2025-06-18--18h-21m-51s,15.0,0.0,10.0,15.0,40.0
2025-06-18--18h-21m-51s,19.0,2.0,8.0,11.0,40.0
2025-06-18--18h-21m-51s,17.0,1.0,15.0,7.0,40.0
2025-06-18--18h-21m-51s,23.0,0.0,9.0,8.0,40.0
2025-06-18--18h-21m-51s,17.0,1.0,11.0,11.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,9.0,11.0,40.0
2025-06-18--18h-21m-51s,18.0,4.0,9.0,9.0,40.0
2025-06-18--18h-21m-51s,17.0,2.0,9.0,12.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,8.0,10.0,40.0
2025-06-18--18h-21m-51s,19.0,0.0,15.0,6.0,40.0
2025-06-18--18h-21m-51s,20.0,3.0,9.0,8.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,10.0,8.0,40.0
2025-06-18--18h-21m-51s,24.0,1.0,10.0,5.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,12.0,8.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,13.0,4.0,40.0
2025-06-18--18h-21m-51s,20.0,1.0,9.0,10.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,14.0,6.0,40.0
2025-06-18--18h-21m-51s,17.0,1.0,14.0,8.0,40.0
2025-06-18--18h-21m-51s,25.0,1.0,11.0,3.0,40.0
2025-06-18--18h-21m-51s,16.0,2.0,14.0,8.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,11.0,9.0,40.0
2025-06-18--18h-21m-51s,24.0,3.0,8.0,5.0,40.0
2025-06-18--18h-21m-51s,20.0,3.0,13.0,4.0,40.0
2025-06-18--18h-21m-51s,22.0,2.0,8.0,8.0,40.0
2025-06-18--18h-21m-51s,17.0,5.0,11.0,7.0,40.0
2025-06-18--18h-21m-51s,27.0,1.0,8.0,4.0,40.0
2025-06-18--18h-21m-51s,20.0,1.0,9.0,10.0,40.0
2025-06-18--18h-21m-51s,23.0,2.0,9.0,6.0,40.0
2025-06-18--18h-21m-51s,22.0,3.0,7.0,8.0,40.0
2025-06-18--18h-21m-51s,20.0,0.0,15.0,5.0,40.0
2025-06-18--18h-21m-51s,22.0,2.0,7.0,9.0,40.0
2025-06-18--18h-21m-51s,17.0,0.0,8.0,15.0,40.0
2025-06-18--18h-21m-51s,19.0,3.0,8.0,10.0,40.0
2025-06-18--18h-21m-51s,28.0,0.0,6.0,6.0,40.0
2025-06-18--18h-21m-51s,15.0,4.0,11.0,10.0,40.0
2025-06-18--18h-21m-51s,18.0,1.0,17.0,4.0,40.0
2025-06-18--18h-21m-51s,19.0,3.0,14.0,4.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,9.0,11.0,40.0
2025-06-18--18h-21m-51s,16.0,4.0,15.0,5.0,40.0
2025-06-18--18h-21m-51s,23.0,2.0,8.0,7.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,11.0,9.0,40.0
2025-06-18--18h-21m-51s,21.0,1.0,11.0,7.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,12.0,8.0,40.0
2025-06-18--18h-21m-51s,21.0,1.0,7.0,11.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,10.0,10.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,8.0,9.0,40.0
2025-06-18--18h-21m-51s,14.0,1.0,13.0,12.0,40.0
2025-06-18--18h-21m-51s,17.0,0.0,12.0,11.0,40.0
2025-06-18--18h-21m-51s,20.0,0.0,8.0,12.0,40.0
2025-06-18--18h-21m-51s,21.0,4.0,10.0,5.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,10.0,8.0,40.0
2025-06-18--18h-21m-51s,20.0,5.0,9.0,6.0,40.0
2025-06-18--18h-21m-51s,15.0,5.0,10.0,10.0,40.0
2025-06-18--18h-21m-51s,23.0,1.0,6.0,10.0,40.0
2025-06-18--18h-21m-51s,19.0,2.0,11.0,8.0,40.0
2025-06-18--18h-21m-51s,17.0,1.0,15.0,7.0,40.0
2025-06-18--18h-21m-51s,17.0,0.0,14.0,9.0,40.0
2025-06-18--18h-21m-51s,23.0,2.0,10.0,5.0,40.0
2025-06-18--18h-21m-51s,19.0,2.0,14.0,5.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,10.0,10.0,40.0
2025-06-18--18h-21m-51s,29.0,0.0,7.0,4.0,40.0
2025-06-18--18h-21m-51s,13.0,0.0,14.0,13.0,40.0
2025-06-18--18h-21m-51s,24.0,2.0,7.0,7.0,40.0
2025-06-18--18h-21m-51s,20.0,1.0,11.0,8.0,40.0
2025-06-18--18h-21m-51s,14.0,4.0,11.0,11.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,14.0,4.0,40.0
2025-06-18--18h-21m-51s,19.0,2.0,12.0,7.0,40.0
2025-06-18--18h-21m-51s,20.0,1.0,12.0,7.0,40.0
2025-06-18--18h-21m-51s,16.0,3.0,10.0,11.0,40.0
2025-06-18--18h-21m-51s,26.0,1.0,9.0,4.0,40.0
2025-06-18--18h-21m-51s,17.0,0.0,15.0,8.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,14.0,4.0,40.0
2025-06-18--18h-21m-51s,25.0,2.0,8.0,5.0,40.0
2025-06-18--18h-21m-51s,20.0,1.0,11.0,8.0,40.0
2025-06-18--18h-21m-51s,18.0,3.0,11.0,8.0,40.0
2025-06-18--18h-21m-51s,23.0,2.0,7.0,8.0,40.0
2025-06-18--18h-21m-51s,17.0,2.0,11.0,10.0,40.0
2025-06-18--18h-21m-51s,20.0,1.0,9.0,10.0,40.0
2025-06-18--18h-21m-51s,19.0,0.0,13.0,8.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,13.0,4.0,40.0
2025-06-18--18h-21m-51s,18.0,1.0,13.0,8.0,40.0
2025-06-18--18h-21m-51s,14.0,2.0,12.0,12.0,40.0
2025-06-18--18h-21m-51s,23.0,1.0,11.0,5.0,40.0
2025-06-18--18h-21m-51s,17.0,0.0,13.0,10.0,40.0
2025-06-18--18h-21m-51s,16.0,2.0,14.0,8.0,40.0
2025-06-18--18h-21m-51s,20.0,3.0,12.0,5.0,40.0
2025-06-18--18h-21m-51s,16.0,4.0,13.0,7.0,40.0
2025-06-18--18h-21m-51s,18.0,1.0,18.0,3.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,12.0,8.0,40.0
2025-06-18--18h-21m-51s,20.0,0.0,12.0,8.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,13.0,7.0,40.0
2025-06-18--18h-21m-51s,29.0,0.0,6.0,5.0,40.0
2025-06-18--18h-21m-51s,20.0,3.0,5.0,12.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,10.0,7.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,12.0,8.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,10.0,8.0,40.0
2025-06-18--18h-21m-51s,22.0,2.0,11.0,5.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,6.0,11.0,40.0
2025-06-18--18h-21m-51s,23.0,4.0,9.0,4.0,40.0
2025-06-18--18h-21m-51s,16.0,3.0,11.0,10.0,40.0
2025-06-18--18h-21m-51s,17.0,0.0,15.0,8.0,40.0
2025-06-18--18h-21m-51s,21.0,3.0,6.0,10.0,40.0
2025-06-18--18h-21m-51s,21.0,3.0,12.0,4.0,40.0
2025-06-18--18h-21m-51s,24.0,1.0,9.0,6.0,40.0
2025-06-18--18h-21m-51s,23.0,1.0,9.0,7.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,13.0,7.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,7.0,13.0,40.0
2025-06-18--18h-21m-51s,22.0,2.0,6.0,10.0,40.0
2025-06-18--18h-21m-51s,16.0,1.0,14.0,9.0,40.0
2025-06-18--18h-21m-51s,24.0,0.0,7.0,9.0,40.0
2025-06-18--18h-21m-51s,18.0,1.0,9.0,12.0,40.0
2025-06-18--18h-21m-51s,27.0,1.0,6.0,6.0,40.0
2025-06-18--18h-21m-51s,21.0,3.0,8.0,8.0,40.0
2025-06-18--18h-21m-51s,22.0,4.0,9.0,5.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,10.0,10.0,40.0
2025-06-18--18h-21m-51s,25.0,1.0,6.0,8.0,40.0
2025-06-18--18h-21m-51s,16.0,2.0,11.0,11.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,9.0,11.0,40.0
2025-06-18--18h-21m-51s,19.0,0.0,11.0,10.0,40.0
2025-06-18--18h-21m-51s,24.0,3.0,9.0,4.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,11.0,7.0,40.0
2025-06-18--18h-21m-51s,23.0,0.0,13.0,4.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,12.0,5.0,40.0
2025-06-18--18h-21m-51s,21.0,1.0,10.0,8.0,40.0
2025-06-18--18h-21m-51s,15.0,3.0,16.0,6.0,40.0
2025-06-18--18h-21m-51s,20.0,1.0,9.0,10.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,14.0,6.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,12.0,8.0,40.0
2025-06-18--18h-21m-51s,16.0,2.0,12.0,10.0,40.0
2025-06-18--18h-21m-51s,23.0,1.0,11.0,5.0,40.0
2025-06-18--18h-21m-51s,20.0,0.0,9.0,11.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,12.0,6.0,40.0
2025-06-18--18h-21m-51s,13.0,0.0,15.0,12.0,40.0
2025-06-18--18h-21m-51s,20.0,0.0,14.0,6.0,40.0
2025-06-18--18h-21m-51s,21.0,3.0,7.0,9.0,40.0
2025-06-18--18h-21m-51s,19.0,1.0,12.0,8.0,40.0
2025-06-18--18h-21m-51s,18.0,1.0,12.0,9.0,40.0
2025-06-18--18h-21m-51s,20.0,0.0,11.0,9.0,40.0
2025-06-18--18h-21m-51s,18.0,3.0,8.0,11.0,40.0
2025-06-18--18h-21m-51s,19.0,0.0,14.0,7.0,40.0
2025-06-18--18h-21m-51s,19.0,0.0,10.0,11.0,40.0
2025-06-18--18h-21m-51s,25.0,1.0,8.0,6.0,40.0
2025-06-18--18h-21m-51s,15.0,0.0,16.0,9.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,9.0,8.0,40.0
2025-06-18--18h-21m-51s,20.0,1.0,14.0,5.0,40.0
2025-06-18--18h-21m-51s,20.0,3.0,10.0,7.0,40.0
2025-06-18--18h-21m-51s,20.0,1.0,10.0,9.0,40.0
2025-06-18--18h-21m-51s,20.0,1.0,14.0,5.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,13.0,7.0,40.0
2025-06-18--18h-21m-51s,23.0,1.0,11.0,5.0,40.0
2025-06-18--18h-21m-51s,20.0,0.0,13.0,7.0,40.0
2025-06-18--18h-21m-51s,22.0,1.0,7.0,10.0,40.0
2025-06-18--18h-21m-51s,23.0,5.0,9.0,3.0,40.0
2025-06-18--18h-21m-51s,12.0,2.0,17.0,9.0,40.0
2025-06-18--18h-21m-51s,17.0,2.0,11.0,10.0,40.0
2025-06-18--18h-21m-51s,21.0,3.0,7.0,9.0,40.0
2025-06-18--18h-21m-51s,17.0,0.0,16.0,7.0,40.0
2025-06-18--18h-21m-51s,17.0,2.0,10.0,11.0,40.0
2025-06-18--18h-21m-51s,21.0,3.0,7.0,9.0,40.0
2025-06-18--18h-21m-51s,20.0,0.0,15.0,5.0,40.0
2025-06-18--18h-21m-51s,22.0,4.0,10.0,4.0,40.0
2025-06-18--18h-21m-51s,24.0,0.0,11.0,5.0,40.0
2025-06-18--18h-21m-51s,23.0,3.0,7.0,7.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,12.0,8.0,40.0
2025-06-18--18h-21m-51s,17.0,0.0,12.0,11.0,40.0
2025-06-18--18h-21m-51s,18.0,5.0,12.0,5.0,40.0
2025-06-18--18h-21m-51s,16.0,1.0,15.0,8.0,40.0
2025-06-18--18h-21m-51s,20.0,0.0,12.0,8.0,40.0
2025-06-18--18h-21m-51s,17.0,2.0,14.0,7.0,40.0
2025-06-18--18h-21m-51s,20.0,2.0,9.0,9.0,40.0
2025-06-18--18h-21m-51s,17.0,2.0,19.0,2.0,40.0
2025-06-18--18h-21m-51s,24.0,1.0,5.0,10.0,40.0
2025-06-18--18h-21m-51s,18.0,3.0,13.0,6.0,40.0
2025-06-18--18h-21m-51s,18.0,2.0,13.0,7.0,40.0
2025-06-18--18h-21m-51s,16.0,3.0,14.0,7.0,40.0
2025-06-18--18h-21m-51s,19.0,3.0,9.0,9.0,40.0
2025-06-18--18h-21m-51s,16.0,3.0,15.0,6.0,40.0
2025-06-18--18h-21m-51s,19.0,3.0,8.0,10.0,40.0
