data_dir,C,SB,DB_V,DB_H,N
2025-06-23--21h-37m-12s,47.0,61.0,29.0,63.0,200.0
2025-06-23--21h-37m-12s,53.0,48.0,28.0,71.0,200.0
2025-06-23--21h-37m-12s,49.0,63.0,27.0,61.0,200.0
2025-06-23--21h-37m-12s,43.0,45.0,35.0,77.0,200.0
2025-06-23--21h-37m-12s,51.0,54.0,36.0,59.0,200.0
2025-06-23--21h-37m-12s,50.0,50.0,29.0,71.0,200.0
2025-06-23--21h-37m-12s,50.0,53.0,38.0,59.0,200.0
2025-06-23--21h-37m-12s,47.0,53.0,46.0,54.0,200.0
2025-06-23--21h-37m-12s,51.0,64.0,31.0,54.0,200.0
2025-06-23--21h-37m-12s,51.0,52.0,38.0,59.0,200.0
2025-06-23--21h-37m-12s,39.0,49.0,35.0,77.0,200.0
2025-06-23--21h-37m-12s,50.0,50.0,35.0,65.0,200.0
2025-06-23--21h-37m-12s,45.0,62.0,32.0,61.0,200.0
2025-06-23--21h-37m-12s,41.0,55.0,34.0,70.0,200.0
2025-06-23--21h-37m-12s,48.0,51.0,32.0,69.0,200.0
2025-06-23--21h-37m-12s,47.0,53.0,24.0,76.0,200.0
2025-06-23--21h-37m-12s,45.0,54.0,33.0,68.0,200.0
2025-06-23--21h-37m-12s,48.0,46.0,38.0,68.0,200.0
2025-06-23--21h-37m-12s,45.0,56.0,32.0,67.0,200.0
2025-06-23--21h-37m-12s,49.0,56.0,26.0,69.0,200.0
2025-06-23--21h-37m-12s,45.0,53.0,33.0,69.0,200.0
2025-06-23--21h-37m-12s,41.0,47.0,39.0,73.0,200.0
2025-06-23--21h-37m-12s,37.0,51.0,35.0,77.0,200.0
2025-06-23--21h-37m-12s,47.0,45.0,32.0,76.0,200.0
2025-06-23--21h-37m-12s,56.0,60.0,38.0,46.0,200.0
2025-06-23--21h-37m-12s,45.0,51.0,35.0,69.0,200.0
2025-06-23--21h-37m-12s,49.0,50.0,33.0,68.0,200.0
2025-06-23--21h-37m-12s,41.0,53.0,33.0,73.0,200.0
2025-06-23--21h-37m-12s,54.0,68.0,19.0,59.0,200.0
2025-06-23--21h-37m-12s,49.0,48.0,37.0,66.0,200.0
2025-06-23--21h-37m-12s,39.0,46.0,48.0,67.0,200.0
2025-06-23--21h-37m-12s,50.0,45.0,37.0,68.0,200.0
2025-06-23--21h-37m-12s,49.0,46.0,33.0,72.0,200.0
2025-06-23--21h-37m-12s,48.0,48.0,33.0,71.0,200.0
2025-06-23--21h-37m-12s,45.0,45.0,44.0,66.0,200.0
2025-06-23--21h-37m-12s,51.0,48.0,42.0,59.0,200.0
2025-06-23--21h-37m-12s,50.0,55.0,34.0,61.0,200.0
2025-06-23--21h-37m-12s,56.0,45.0,32.0,67.0,200.0
2025-06-23--21h-37m-12s,41.0,53.0,38.0,68.0,200.0
2025-06-23--21h-37m-12s,55.0,39.0,36.0,70.0,200.0
2025-06-23--21h-37m-12s,47.0,53.0,29.0,71.0,200.0
2025-06-23--21h-37m-12s,35.0,46.0,48.0,71.0,200.0
2025-06-23--21h-37m-12s,42.0,59.0,37.0,62.0,200.0
2025-06-23--21h-37m-12s,44.0,55.0,38.0,63.0,200.0
2025-06-23--21h-37m-12s,55.0,52.0,31.0,62.0,200.0
2025-06-23--21h-37m-12s,44.0,55.0,30.0,71.0,200.0
2025-06-23--21h-37m-12s,41.0,56.0,41.0,62.0,200.0
2025-06-23--21h-37m-12s,43.0,54.0,40.0,63.0,200.0
2025-06-23--21h-37m-12s,40.0,55.0,37.0,68.0,200.0
2025-06-23--21h-37m-12s,46.0,49.0,40.0,65.0,200.0
2025-06-23--21h-37m-12s,56.0,34.0,41.0,69.0,200.0
2025-06-23--21h-37m-12s,40.0,51.0,41.0,68.0,200.0
2025-06-23--21h-37m-12s,40.0,44.0,51.0,65.0,200.0
2025-06-23--21h-37m-12s,46.0,53.0,34.0,67.0,200.0
2025-06-23--21h-37m-12s,53.0,45.0,38.0,64.0,200.0
2025-06-23--21h-37m-12s,41.0,51.0,41.0,67.0,200.0
2025-06-23--21h-37m-12s,45.0,55.0,36.0,64.0,200.0
2025-06-23--21h-37m-12s,45.0,59.0,31.0,65.0,200.0
2025-06-23--21h-37m-12s,49.0,54.0,35.0,62.0,200.0
2025-06-23--21h-37m-12s,43.0,50.0,36.0,71.0,200.0
2025-06-23--21h-37m-12s,36.0,58.0,45.0,61.0,200.0
2025-06-23--21h-37m-12s,37.0,42.0,45.0,76.0,200.0
2025-06-23--21h-37m-12s,44.0,50.0,42.0,64.0,200.0
2025-06-23--21h-37m-12s,49.0,50.0,37.0,64.0,200.0
2025-06-23--21h-37m-12s,41.0,61.0,41.0,57.0,200.0
2025-06-23--21h-37m-12s,57.0,52.0,26.0,65.0,200.0
2025-06-23--21h-37m-12s,50.0,46.0,40.0,64.0,200.0
2025-06-23--21h-37m-12s,52.0,46.0,34.0,68.0,200.0
2025-06-23--21h-37m-12s,43.0,44.0,41.0,72.0,200.0
2025-06-23--21h-37m-12s,43.0,55.0,28.0,74.0,200.0
2025-06-23--21h-37m-12s,51.0,53.0,32.0,64.0,200.0
2025-06-23--21h-37m-12s,42.0,51.0,36.0,71.0,200.0
2025-06-23--21h-37m-12s,38.0,56.0,41.0,65.0,200.0
2025-06-23--21h-37m-12s,51.0,46.0,36.0,67.0,200.0
2025-06-23--21h-37m-12s,50.0,54.0,31.0,65.0,200.0
2025-06-23--21h-37m-12s,43.0,56.0,38.0,63.0,200.0
2025-06-23--21h-37m-12s,48.0,47.0,26.0,79.0,200.0
2025-06-23--21h-37m-12s,46.0,62.0,31.0,61.0,200.0
2025-06-23--21h-37m-12s,43.0,57.0,36.0,64.0,200.0
2025-06-23--21h-37m-12s,44.0,48.0,42.0,66.0,200.0
2025-06-23--21h-37m-12s,35.0,58.0,39.0,68.0,200.0
2025-06-23--21h-37m-12s,37.0,54.0,45.0,64.0,200.0
2025-06-23--21h-37m-12s,49.0,53.0,38.0,60.0,200.0
2025-06-23--21h-37m-12s,42.0,53.0,39.0,66.0,200.0
2025-06-23--21h-37m-12s,47.0,53.0,36.0,64.0,200.0
2025-06-23--21h-37m-12s,44.0,52.0,41.0,63.0,200.0
2025-06-23--21h-37m-12s,43.0,37.0,54.0,66.0,200.0
2025-06-23--21h-37m-12s,46.0,56.0,31.0,67.0,200.0
2025-06-23--21h-37m-12s,57.0,45.0,41.0,57.0,200.0
2025-06-23--21h-37m-12s,44.0,56.0,36.0,64.0,200.0
2025-06-23--21h-37m-12s,48.0,53.0,35.0,64.0,200.0
2025-06-23--21h-37m-12s,48.0,48.0,38.0,66.0,200.0
2025-06-23--21h-37m-12s,46.0,52.0,38.0,64.0,200.0
2025-06-23--21h-37m-12s,43.0,44.0,35.0,78.0,200.0
2025-06-23--21h-37m-12s,47.0,69.0,27.0,57.0,200.0
2025-06-23--21h-37m-12s,57.0,49.0,23.0,71.0,200.0
2025-06-23--21h-37m-12s,43.0,60.0,30.0,67.0,200.0
2025-06-23--21h-37m-12s,40.0,56.0,50.0,54.0,200.0
2025-06-23--21h-37m-12s,53.0,44.0,32.0,71.0,200.0
2025-06-23--21h-37m-12s,57.0,50.0,36.0,57.0,200.0
2025-06-23--21h-37m-12s,41.0,48.0,44.0,67.0,200.0
2025-06-23--21h-37m-12s,46.0,46.0,36.0,72.0,200.0
2025-06-23--21h-37m-12s,57.0,46.0,34.0,63.0,200.0
2025-06-23--21h-37m-12s,50.0,49.0,40.0,61.0,200.0
2025-06-23--21h-37m-12s,43.0,48.0,41.0,68.0,200.0
2025-06-23--21h-37m-12s,52.0,51.0,33.0,64.0,200.0
2025-06-23--21h-37m-12s,47.0,52.0,40.0,61.0,200.0
2025-06-23--21h-37m-12s,38.0,51.0,44.0,67.0,200.0
2025-06-23--21h-37m-12s,56.0,57.0,29.0,58.0,200.0
2025-06-23--21h-37m-12s,34.0,49.0,31.0,86.0,200.0
2025-06-23--21h-37m-12s,58.0,49.0,31.0,62.0,200.0
2025-06-23--21h-37m-12s,42.0,51.0,37.0,70.0,200.0
2025-06-23--21h-37m-12s,36.0,40.0,46.0,78.0,200.0
2025-06-23--21h-37m-12s,48.0,45.0,35.0,72.0,200.0
2025-06-23--21h-37m-12s,51.0,43.0,35.0,71.0,200.0
2025-06-23--21h-37m-12s,41.0,40.0,43.0,76.0,200.0
2025-06-23--21h-37m-12s,36.0,56.0,36.0,72.0,200.0
2025-06-23--21h-37m-12s,40.0,64.0,38.0,58.0,200.0
2025-06-23--21h-37m-12s,46.0,58.0,35.0,61.0,200.0
2025-06-23--21h-37m-12s,38.0,42.0,41.0,79.0,200.0
2025-06-23--21h-37m-12s,55.0,51.0,34.0,60.0,200.0
2025-06-23--21h-37m-12s,41.0,48.0,40.0,71.0,200.0
2025-06-23--21h-37m-12s,42.0,45.0,39.0,74.0,200.0
2025-06-23--21h-37m-12s,52.0,56.0,31.0,61.0,200.0
2025-06-23--21h-37m-12s,42.0,68.0,26.0,64.0,200.0
2025-06-23--21h-37m-12s,40.0,50.0,30.0,80.0,200.0
2025-06-23--21h-37m-12s,48.0,60.0,28.0,64.0,200.0
2025-06-23--21h-37m-12s,48.0,58.0,27.0,67.0,200.0
2025-06-23--21h-37m-12s,56.0,55.0,34.0,55.0,200.0
2025-06-23--21h-37m-12s,44.0,58.0,32.0,66.0,200.0
2025-06-23--21h-37m-12s,46.0,46.0,29.0,79.0,200.0
2025-06-23--21h-37m-12s,48.0,46.0,42.0,64.0,200.0
2025-06-23--21h-37m-12s,48.0,49.0,40.0,63.0,200.0
2025-06-23--21h-37m-12s,44.0,52.0,40.0,64.0,200.0
2025-06-23--21h-37m-12s,43.0,55.0,34.0,68.0,200.0
2025-06-23--21h-37m-12s,43.0,45.0,37.0,75.0,200.0
2025-06-23--21h-37m-12s,44.0,57.0,45.0,54.0,200.0
2025-06-23--21h-37m-12s,47.0,53.0,26.0,74.0,200.0
2025-06-23--21h-37m-12s,49.0,43.0,38.0,70.0,200.0
2025-06-23--21h-37m-12s,50.0,46.0,42.0,62.0,200.0
2025-06-23--21h-37m-12s,37.0,58.0,36.0,69.0,200.0
2025-06-23--21h-37m-12s,51.0,51.0,25.0,73.0,200.0
2025-06-23--21h-37m-12s,40.0,60.0,31.0,69.0,200.0
2025-06-23--21h-37m-12s,48.0,50.0,40.0,62.0,200.0
2025-06-23--21h-37m-12s,38.0,50.0,45.0,67.0,200.0
2025-06-23--21h-37m-12s,52.0,51.0,39.0,58.0,200.0
2025-06-23--21h-37m-12s,45.0,59.0,36.0,60.0,200.0
2025-06-23--21h-37m-12s,47.0,50.0,40.0,63.0,200.0
2025-06-23--21h-37m-12s,46.0,55.0,35.0,64.0,200.0
2025-06-23--21h-37m-12s,41.0,53.0,30.0,76.0,200.0
2025-06-23--21h-37m-12s,49.0,56.0,41.0,54.0,200.0
2025-06-23--21h-37m-12s,45.0,59.0,40.0,56.0,200.0
2025-06-23--21h-37m-12s,40.0,53.0,34.0,73.0,200.0
2025-06-23--21h-37m-12s,45.0,61.0,36.0,58.0,200.0
2025-06-23--21h-37m-12s,51.0,55.0,29.0,65.0,200.0
2025-06-23--21h-37m-12s,45.0,55.0,46.0,54.0,200.0
2025-06-23--21h-37m-12s,53.0,51.0,31.0,65.0,200.0
2025-06-23--21h-37m-12s,42.0,60.0,35.0,63.0,200.0
2025-06-23--21h-37m-12s,43.0,48.0,32.0,77.0,200.0
2025-06-23--21h-37m-12s,49.0,50.0,48.0,53.0,200.0
2025-06-23--21h-37m-12s,39.0,61.0,34.0,66.0,200.0
2025-06-23--21h-37m-12s,47.0,50.0,35.0,68.0,200.0
2025-06-23--21h-37m-12s,49.0,47.0,38.0,66.0,200.0
2025-06-23--21h-37m-12s,41.0,59.0,33.0,67.0,200.0
2025-06-23--21h-37m-12s,50.0,49.0,45.0,56.0,200.0
2025-06-23--21h-37m-12s,37.0,53.0,41.0,69.0,200.0
2025-06-23--21h-37m-12s,54.0,48.0,32.0,66.0,200.0
2025-06-23--21h-37m-12s,47.0,51.0,36.0,66.0,200.0
2025-06-23--21h-37m-12s,41.0,56.0,46.0,57.0,200.0
2025-06-23--21h-37m-12s,45.0,48.0,46.0,61.0,200.0
2025-06-23--21h-37m-12s,57.0,51.0,37.0,55.0,200.0
2025-06-23--21h-37m-12s,45.0,50.0,34.0,71.0,200.0
2025-06-23--21h-37m-12s,41.0,50.0,31.0,78.0,200.0
2025-06-23--21h-37m-12s,53.0,48.0,34.0,65.0,200.0
2025-06-23--21h-37m-12s,40.0,52.0,46.0,62.0,200.0
2025-06-23--21h-37m-12s,49.0,48.0,41.0,62.0,200.0
2025-06-23--21h-37m-12s,53.0,41.0,29.0,77.0,200.0
2025-06-23--21h-37m-12s,51.0,55.0,42.0,52.0,200.0
2025-06-23--21h-37m-12s,44.0,61.0,40.0,55.0,200.0
2025-06-23--21h-37m-12s,47.0,50.0,41.0,62.0,200.0
2025-06-23--21h-37m-12s,44.0,47.0,47.0,62.0,200.0
2025-06-23--21h-37m-12s,52.0,60.0,29.0,59.0,200.0
2025-06-23--21h-37m-12s,45.0,48.0,40.0,67.0,200.0
2025-06-23--21h-37m-12s,39.0,63.0,28.0,70.0,200.0
2025-06-23--21h-37m-12s,42.0,52.0,44.0,62.0,200.0
2025-06-23--21h-37m-12s,47.0,52.0,36.0,65.0,200.0
2025-06-23--21h-37m-12s,50.0,42.0,40.0,68.0,200.0
2025-06-23--21h-37m-12s,43.0,62.0,33.0,62.0,200.0
2025-06-23--21h-37m-12s,47.0,50.0,33.0,70.0,200.0
2025-06-23--21h-37m-12s,41.0,50.0,44.0,65.0,200.0
2025-06-23--21h-37m-12s,46.0,57.0,35.0,62.0,200.0
2025-06-23--21h-37m-12s,42.0,49.0,37.0,72.0,200.0
2025-06-23--21h-37m-12s,44.0,50.0,38.0,68.0,200.0
2025-06-23--21h-37m-12s,44.0,36.0,46.0,74.0,200.0
2025-06-23--21h-37m-12s,50.0,50.0,46.0,54.0,200.0
2025-06-23--21h-37m-12s,53.0,56.0,34.0,57.0,200.0
2025-06-23--21h-37m-12s,53.0,47.0,34.0,66.0,200.0
2025-06-23--21h-37m-12s,49.0,48.0,39.0,64.0,200.0
2025-06-23--21h-37m-12s,44.0,53.0,45.0,58.0,200.0
2025-06-23--21h-37m-12s,46.0,59.0,36.0,59.0,200.0
2025-06-23--21h-37m-12s,43.0,62.0,44.0,51.0,200.0
2025-06-23--21h-37m-12s,54.0,39.0,41.0,66.0,200.0
2025-06-23--21h-37m-12s,43.0,59.0,42.0,56.0,200.0
2025-06-23--21h-37m-12s,51.0,56.0,34.0,59.0,200.0
2025-06-23--21h-37m-12s,47.0,45.0,37.0,71.0,200.0
2025-06-23--21h-37m-12s,46.0,47.0,37.0,70.0,200.0
2025-06-23--21h-37m-12s,46.0,59.0,34.0,61.0,200.0
2025-06-23--21h-37m-12s,53.0,51.0,39.0,57.0,200.0
2025-06-23--21h-37m-12s,45.0,64.0,27.0,64.0,200.0
2025-06-23--21h-37m-12s,37.0,53.0,38.0,72.0,200.0
2025-06-23--21h-37m-12s,43.0,58.0,39.0,60.0,200.0
2025-06-23--21h-37m-12s,56.0,47.0,36.0,61.0,200.0
2025-06-23--21h-37m-12s,47.0,52.0,36.0,65.0,200.0
2025-06-23--21h-37m-12s,44.0,42.0,34.0,80.0,200.0
2025-06-23--21h-37m-12s,43.0,56.0,39.0,62.0,200.0
2025-06-23--21h-37m-12s,37.0,59.0,41.0,63.0,200.0
2025-06-23--21h-37m-12s,40.0,62.0,39.0,59.0,200.0
2025-06-23--21h-37m-12s,47.0,55.0,42.0,56.0,200.0
2025-06-23--21h-37m-12s,41.0,65.0,30.0,64.0,200.0
2025-06-23--21h-37m-12s,53.0,50.0,37.0,60.0,200.0
2025-06-23--21h-37m-12s,50.0,48.0,45.0,57.0,200.0
2025-06-23--21h-37m-12s,44.0,59.0,33.0,64.0,200.0
2025-06-23--21h-37m-12s,48.0,60.0,33.0,59.0,200.0
2025-06-23--21h-37m-12s,43.0,49.0,43.0,65.0,200.0
2025-06-23--21h-37m-12s,37.0,58.0,32.0,73.0,200.0
2025-06-23--21h-37m-12s,48.0,48.0,34.0,70.0,200.0
2025-06-23--21h-37m-12s,46.0,56.0,27.0,71.0,200.0
2025-06-23--21h-37m-12s,47.0,49.0,38.0,66.0,200.0
2025-06-23--21h-37m-12s,39.0,47.0,38.0,76.0,200.0
2025-06-23--21h-37m-12s,44.0,46.0,44.0,66.0,200.0
2025-06-23--21h-37m-12s,45.0,47.0,39.0,69.0,200.0
2025-06-23--21h-37m-12s,49.0,48.0,33.0,70.0,200.0
2025-06-23--21h-37m-12s,59.0,45.0,33.0,63.0,200.0
2025-06-23--21h-37m-12s,54.0,46.0,36.0,64.0,200.0
2025-06-23--21h-37m-12s,45.0,50.0,41.0,64.0,200.0
2025-06-23--21h-37m-12s,41.0,46.0,37.0,76.0,200.0
2025-06-23--21h-37m-12s,57.0,51.0,38.0,54.0,200.0
2025-06-23--21h-37m-12s,42.0,54.0,33.0,71.0,200.0
2025-06-23--21h-37m-12s,48.0,62.0,31.0,59.0,200.0
2025-06-23--21h-37m-12s,51.0,64.0,29.0,56.0,200.0
2025-06-23--21h-37m-12s,36.0,52.0,41.0,71.0,200.0
2025-06-23--21h-37m-12s,50.0,54.0,36.0,60.0,200.0
2025-06-23--21h-37m-12s,39.0,45.0,44.0,72.0,200.0
2025-06-23--21h-37m-12s,46.0,58.0,33.0,63.0,200.0
2025-06-23--21h-37m-12s,42.0,61.0,32.0,65.0,200.0
2025-06-23--21h-37m-12s,51.0,48.0,33.0,68.0,200.0
2025-06-23--21h-37m-12s,51.0,55.0,27.0,67.0,200.0
2025-06-23--21h-37m-12s,52.0,51.0,46.0,51.0,200.0
2025-06-23--21h-37m-12s,58.0,40.0,35.0,67.0,200.0
2025-06-23--21h-37m-12s,50.0,51.0,43.0,56.0,200.0
2025-06-23--21h-37m-12s,43.0,63.0,31.0,63.0,200.0
2025-06-23--21h-37m-12s,50.0,60.0,24.0,66.0,200.0
2025-06-23--21h-37m-12s,45.0,64.0,24.0,67.0,200.0
2025-06-23--21h-37m-12s,43.0,47.0,37.0,73.0,200.0
2025-06-23--21h-37m-12s,42.0,52.0,41.0,65.0,200.0
2025-06-23--21h-37m-12s,45.0,55.0,33.0,67.0,200.0
2025-06-23--21h-37m-12s,40.0,48.0,39.0,73.0,200.0
2025-06-23--21h-37m-12s,34.0,65.0,35.0,66.0,200.0
2025-06-23--21h-37m-12s,46.0,54.0,27.0,73.0,200.0
2025-06-23--21h-37m-12s,49.0,55.0,33.0,63.0,200.0
2025-06-23--21h-37m-12s,42.0,57.0,30.0,71.0,200.0
2025-06-23--21h-37m-12s,48.0,43.0,43.0,66.0,200.0
2025-06-23--21h-37m-12s,41.0,45.0,50.0,64.0,200.0
2025-06-23--21h-37m-12s,50.0,42.0,49.0,59.0,200.0
2025-06-23--21h-37m-12s,44.0,53.0,31.0,72.0,200.0
2025-06-23--21h-37m-12s,52.0,41.0,44.0,63.0,200.0
2025-06-23--21h-37m-12s,64.0,46.0,35.0,55.0,200.0
2025-06-23--21h-37m-12s,50.0,54.0,35.0,61.0,200.0
2025-06-23--21h-37m-12s,45.0,58.0,28.0,69.0,200.0
2025-06-23--21h-37m-12s,33.0,44.0,43.0,80.0,200.0
2025-06-23--21h-37m-12s,45.0,53.0,34.0,68.0,200.0
2025-06-23--21h-37m-12s,38.0,48.0,40.0,74.0,200.0
2025-06-23--21h-37m-12s,44.0,56.0,33.0,67.0,200.0
2025-06-23--21h-37m-12s,37.0,51.0,45.0,67.0,200.0
2025-06-23--21h-37m-12s,45.0,48.0,31.0,76.0,200.0
2025-06-23--21h-37m-12s,40.0,47.0,50.0,63.0,200.0
2025-06-23--21h-37m-12s,55.0,48.0,34.0,63.0,200.0
2025-06-23--21h-37m-12s,48.0,61.0,32.0,59.0,200.0
2025-06-23--21h-37m-12s,45.0,56.0,39.0,60.0,200.0
2025-06-23--21h-37m-12s,44.0,58.0,33.0,65.0,200.0
2025-06-23--21h-37m-12s,49.0,63.0,31.0,57.0,200.0
2025-06-23--21h-37m-12s,45.0,38.0,50.0,67.0,200.0
2025-06-23--21h-37m-12s,47.0,45.0,37.0,71.0,200.0
2025-06-23--21h-37m-12s,38.0,62.0,38.0,62.0,200.0
2025-06-23--21h-37m-12s,47.0,47.0,33.0,73.0,200.0
2025-06-23--21h-37m-12s,43.0,36.0,49.0,72.0,200.0
2025-06-23--21h-37m-12s,56.0,50.0,38.0,56.0,200.0
2025-06-23--21h-37m-12s,42.0,48.0,34.0,76.0,200.0
2025-06-23--21h-37m-12s,44.0,62.0,35.0,59.0,200.0
2025-06-23--21h-37m-12s,43.0,62.0,31.0,64.0,200.0
2025-06-23--21h-37m-12s,54.0,51.0,37.0,58.0,200.0
2025-06-23--21h-37m-12s,45.0,53.0,43.0,59.0,200.0
2025-06-23--21h-37m-12s,52.0,53.0,31.0,64.0,200.0
2025-06-23--21h-37m-12s,44.0,67.0,33.0,56.0,200.0
2025-06-23--21h-37m-12s,59.0,40.0,40.0,61.0,200.0
2025-06-23--21h-37m-12s,54.0,56.0,25.0,65.0,200.0
2025-06-23--21h-37m-12s,38.0,51.0,45.0,66.0,200.0
2025-06-23--21h-37m-12s,49.0,51.0,42.0,58.0,200.0
2025-06-23--21h-37m-12s,58.0,45.0,33.0,64.0,200.0
2025-06-23--21h-37m-12s,48.0,61.0,29.0,62.0,200.0
2025-06-23--21h-37m-12s,46.0,59.0,39.0,56.0,200.0
2025-06-23--21h-37m-12s,46.0,57.0,36.0,61.0,200.0
2025-06-23--21h-37m-12s,57.0,56.0,31.0,56.0,200.0
2025-06-23--21h-37m-12s,28.0,66.0,34.0,72.0,200.0
2025-06-23--21h-37m-12s,67.0,48.0,38.0,47.0,200.0
2025-06-23--21h-37m-12s,39.0,43.0,39.0,79.0,200.0
2025-06-23--21h-37m-12s,53.0,57.0,36.0,54.0,200.0
2025-06-23--21h-37m-12s,49.0,43.0,41.0,67.0,200.0
2025-06-23--21h-37m-12s,51.0,38.0,38.0,73.0,200.0
2025-06-23--21h-37m-12s,44.0,57.0,42.0,57.0,200.0
2025-06-23--21h-37m-12s,42.0,53.0,38.0,67.0,200.0
2025-06-23--21h-37m-12s,32.0,55.0,46.0,67.0,200.0
2025-06-23--21h-37m-12s,45.0,57.0,37.0,61.0,200.0
2025-06-23--21h-37m-12s,49.0,57.0,30.0,64.0,200.0
2025-06-23--21h-37m-12s,39.0,52.0,39.0,70.0,200.0
2025-06-23--21h-37m-12s,44.0,50.0,36.0,70.0,200.0
2025-06-23--21h-37m-12s,48.0,42.0,30.0,80.0,200.0
2025-06-23--21h-37m-12s,46.0,60.0,30.0,64.0,200.0
2025-06-23--21h-37m-12s,48.0,55.0,30.0,67.0,200.0
2025-06-23--21h-37m-12s,48.0,51.0,41.0,60.0,200.0
2025-06-23--21h-37m-12s,53.0,45.0,35.0,67.0,200.0
2025-06-23--21h-37m-12s,44.0,48.0,36.0,72.0,200.0
2025-06-23--21h-37m-12s,41.0,56.0,40.0,63.0,200.0
2025-06-23--21h-37m-12s,41.0,56.0,39.0,64.0,200.0
2025-06-23--21h-37m-12s,54.0,45.0,34.0,67.0,200.0
2025-06-23--21h-37m-12s,49.0,47.0,36.0,68.0,200.0
2025-06-23--21h-37m-12s,50.0,46.0,38.0,66.0,200.0
2025-06-23--21h-37m-12s,41.0,60.0,32.0,67.0,200.0
2025-06-23--21h-37m-12s,51.0,52.0,36.0,61.0,200.0
2025-06-23--21h-37m-12s,51.0,58.0,39.0,52.0,200.0
2025-06-23--21h-37m-12s,43.0,49.0,43.0,65.0,200.0
2025-06-23--21h-37m-12s,52.0,60.0,39.0,49.0,200.0
2025-06-23--21h-37m-12s,38.0,64.0,42.0,56.0,200.0
2025-06-23--21h-37m-12s,47.0,50.0,50.0,53.0,200.0
2025-06-23--21h-37m-12s,49.0,49.0,37.0,65.0,200.0
2025-06-23--21h-37m-12s,43.0,57.0,37.0,63.0,200.0
2025-06-23--21h-37m-12s,47.0,46.0,41.0,66.0,200.0
2025-06-23--21h-37m-12s,36.0,60.0,36.0,68.0,200.0
2025-06-23--21h-37m-12s,45.0,52.0,42.0,61.0,200.0
2025-06-23--21h-37m-12s,38.0,40.0,44.0,78.0,200.0
2025-06-23--21h-37m-12s,52.0,47.0,31.0,70.0,200.0
2025-06-23--21h-37m-12s,40.0,57.0,36.0,67.0,200.0
2025-06-23--21h-37m-12s,54.0,59.0,27.0,60.0,200.0
2025-06-23--21h-37m-12s,50.0,44.0,37.0,69.0,200.0
2025-06-23--21h-37m-12s,35.0,50.0,41.0,74.0,200.0
2025-06-23--21h-37m-12s,47.0,53.0,35.0,65.0,200.0
2025-06-23--21h-37m-12s,53.0,44.0,36.0,67.0,200.0
2025-06-23--21h-37m-12s,29.0,58.0,42.0,71.0,200.0
2025-06-23--21h-37m-12s,53.0,58.0,27.0,62.0,200.0
2025-06-23--21h-37m-12s,45.0,48.0,44.0,63.0,200.0
2025-06-23--21h-37m-12s,46.0,47.0,40.0,67.0,200.0
2025-06-23--21h-37m-12s,35.0,57.0,43.0,65.0,200.0
2025-06-23--21h-37m-12s,42.0,59.0,39.0,60.0,200.0
2025-06-23--21h-37m-12s,47.0,67.0,30.0,56.0,200.0
2025-06-23--21h-37m-12s,52.0,46.0,35.0,67.0,200.0
2025-06-23--21h-37m-12s,49.0,45.0,38.0,68.0,200.0
2025-06-23--21h-37m-12s,44.0,54.0,40.0,62.0,200.0
2025-06-23--21h-37m-12s,55.0,43.0,35.0,67.0,200.0
2025-06-23--21h-37m-12s,53.0,50.0,33.0,64.0,200.0
2025-06-23--21h-37m-12s,42.0,53.0,30.0,75.0,200.0
2025-06-23--21h-37m-12s,47.0,51.0,32.0,70.0,200.0
2025-06-23--21h-37m-12s,42.0,59.0,48.0,51.0,200.0
2025-06-23--21h-37m-12s,52.0,44.0,34.0,70.0,200.0
2025-06-23--21h-37m-12s,36.0,59.0,45.0,60.0,200.0
2025-06-23--21h-37m-12s,58.0,53.0,29.0,60.0,200.0
2025-06-23--21h-37m-12s,44.0,43.0,52.0,61.0,200.0
2025-06-23--21h-37m-12s,53.0,43.0,43.0,61.0,200.0
2025-06-23--21h-37m-12s,34.0,51.0,43.0,72.0,200.0
2025-06-23--21h-37m-12s,35.0,49.0,37.0,79.0,200.0
2025-06-23--21h-37m-12s,48.0,52.0,38.0,62.0,200.0
2025-06-23--21h-37m-12s,46.0,56.0,43.0,55.0,200.0
2025-06-23--21h-37m-12s,46.0,50.0,43.0,61.0,200.0
2025-06-23--21h-37m-12s,36.0,59.0,33.0,72.0,200.0
2025-06-23--21h-37m-12s,54.0,51.0,24.0,71.0,200.0
2025-06-23--21h-37m-12s,52.0,53.0,35.0,60.0,200.0
2025-06-23--21h-37m-12s,51.0,56.0,25.0,68.0,200.0
2025-06-23--21h-37m-12s,45.0,54.0,39.0,62.0,200.0
2025-06-23--21h-37m-12s,53.0,53.0,35.0,59.0,200.0
2025-06-23--21h-37m-12s,53.0,40.0,31.0,76.0,200.0
2025-06-23--21h-37m-12s,52.0,70.0,24.0,54.0,200.0
2025-06-23--21h-37m-12s,45.0,54.0,38.0,63.0,200.0
2025-06-23--21h-37m-12s,47.0,60.0,41.0,52.0,200.0
2025-06-23--21h-37m-12s,41.0,47.0,41.0,71.0,200.0
2025-06-23--21h-37m-12s,44.0,54.0,41.0,61.0,200.0
2025-06-23--21h-37m-12s,50.0,49.0,42.0,59.0,200.0
2025-06-23--21h-37m-12s,56.0,35.0,37.0,72.0,200.0
2025-06-23--21h-37m-12s,46.0,68.0,39.0,47.0,200.0
2025-06-23--21h-37m-12s,44.0,48.0,46.0,62.0,200.0
